horizon,MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,MarketLSI_baseline,MarketLSI_response,CrossStress_baseline,CrossStress_response,IndexRet_baseline,IndexRet_response,IndexRV_baseline,IndexRV_response,MarketRelAmt_baseline,MarketRelAmt_response,quantile,shock_size,scenario,scenario_cn,shock_definition
5,-0.012451302909722005,-1.1700951127237093e-06,-0.05170370593318112,-0.02887202711998412,-0.9897137804140953,-0.01630148434593641,0.0038501814362144043,-7.500259055038429e-07,-4.2006920721986636e-07,-0.033571183661258726,-0.018132522271922392,-0.014770008415783048,-0.014102018704201073,-0.044498015839338746,-0.9452157645747565,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
6,-0.013961958180349567,-1.390179158463321e-06,-0.05105596697507405,-0.034043182185527515,-0.9872899288969422,-0.018340667120674385,0.004378708940324818,-8.927583076235061e-07,-4.974208508398148e-07,-0.03321339817955433,-0.017842568795519723,-0.017396189377233577,-0.016646992808293938,-0.05268426655726315,-0.9346056623396791,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
7,-0.01522199712533153,-1.6061179479651588e-06,-0.05046015167662041,-0.03903714900653448,-0.98477754533295,-0.020078204439993464,0.004856207314661935,-1.0335539136671438e-06,-5.72564034298015e-07,-0.032907968318559515,-0.017552183358060892,-0.01993490268812744,-0.01910224631840704,-0.06067379547663162,-0.9241037498563184,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
8,-0.016266059993168627,-1.818142619541816e-06,-0.049910211170654424,-0.04386352201065752,-0.9821888237550743,-0.02155450788249898,0.005288447889330354,-1.1726065997791571e-06,-6.455360197626588e-07,-0.03264798319460717,-0.017262227976047255,-0.02239403854037096,-0.021469483470286557,-0.06848081296108971,-0.9137080107939846,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
9,-0.017124161748156456,-2.02646140284956e-06,-0.04940076622638144,-0.04853097045093561,-0.9795344481085186,-0.022804628483894158,0.005680466735737702,-1.3100855162942657e-06,-7.163758865552943e-07,-0.032427372164773,-0.016973394061608443,-0.02478049661002609,-0.023750473840909517,-0.0761178065767188,-0.9034166415317999,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
10,-0.01782230486571624,-2.231262467795484e-06,-0.0489271261418628,-0.05304735262153593,-0.9768237883111516,-0.023858966515722977,0.006036661650006738,-1.4461383450179532e-06,-7.851241227775307e-07,-0.03224086335738656,-0.01668626278447624,-0.027100316366150214,-0.02594703625538572,-0.08359576709695714,-0.8932280212141944,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
11,-0.01838301178311604,-2.43271640483361e-06,-0.04848520648706843,-0.057419815238684876,-0.9740650705479219,-0.024743887782660897,0.0063608759995448586,-1.58089412822454e-06,-8.518222766090698e-07,-0.03208388346256542,-0.016401323024503013,-0.029358790197079904,-0.028061025041604973,-0.09092438465959689,-0.8831406858883251,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
12,-0.018825786848405773,-2.630978381094808e-06,-0.04807144978625587,-0.061654879850046626,-0.9712655251150963,-0.02548225830174484,0.006656471453339068,-1.714465723316032e-06,-9.165126577787762e-07,-0.03195246562188862,-0.016118984164367245,-0.031560561566857576,-0.03009431828318905,-0.09811221896816147,-0.8731533061469349,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
13,-0.019167517045052096,-2.826190014862969e-06,-0.04768275606200557,-0.06575851797909955,-0.9684315147786984,-0.026093908136155124,0.006926391091103028,-1.8469519325125286e-06,-9.792380823504406e-07,-0.03184316910547533,-0.01583958695653024,-0.03370971017997406,-0.032048807799125494,-0.10516684697143748,-0.8632646678072609,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
14,-0.019422819600011732,-3.0184810055977723e-06,-0.047316422523864414,-0.06973621649229705,-0.9655686462258819,-0.0265960337675346,0.007173214167522868,-1.9784393506108384e-06,-1.0400416549869339e-06,-0.03175300959848119,-0.015563412925383227,-0.0358098258752174,-0.03392639061707965,-0.11209499100456359,-0.8534736552213184,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
15,-0.01960434351346072,-3.207970551802976e-06,-0.046970091237578976,-0.07359303448034342,-0.9626818668469109,-0.02700354715053492,0.007399203637074199,-2.1090039681622314e-06,-1.0989665836407444e-06,-0.03167939872216971,-0.015290692515409265,-0.037864072741791634,-0.035728961738551786,-0.11890262998014257,-0.8437792368667684,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
16,-0.01972303111617703,-3.394768584763526e-06,-0.046641703721436605,-0.07733365277395003,-0.9597755487890229,-0.027329378514453863,0.0076063473982768345,-2.2387125624725325e-06,-1.1560560222909937e-06,-0.031620091568432505,-0.0150216121530041,-0.03987524475305345,-0.03745840802089658,-0.12559509587489542,-0.8341804529141275,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
17,-0.019788344951521358,-3.5789768424637387e-06,-0.046329461552297495,-0.08096241706608004,-0.9568535619662868,-0.027584739040719397,0.0077963940891980395,-2.3676239045343824e-06,-1.2113529379293563e-06,-0.031573141186142996,-0.014756320366154499,-0.0418458140415824,-0.03911660302449764,-0.13217715745984365,-0.8246764045064432,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
18,-0.01980846457708372,-3.7606898047792954e-06,-0.046031792185175224,-0.08448337548398499,-0.9539193374864736,-0.02777934873288796,0.007970884155804242,-2.495789806276913e-06,-1.2648999985023826e-06,-0.03153685909821203,-0.014494933086963195,-0.04377797279040707,-0.04070540269357792,-0.1386530929638955,-0.8152662445225781,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
19,-0.019790457272185532,-3.939995508242839e-06,-0.045747319295690085,-0.08790031134268371,-0.9509759227624229,-0.02792163409134044,0.008131176819154907,-2.6232560292870116e-06,-1.3167394789558274e-06,-0.03150978105025322,-0.014237538245436866,-0.045673669586045906,-0.0422266417566378,-0.1450267531368009,-0.805949169625622,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
20,-0.019740426109228826,-4.11697625626e-06,-0.045474837046232085,-0.09121677171467335,-0.9480260294074944,-0.028018899593722446,0.00827847348449362,-2.750063073353416e-06,-1.3669131829065842e-06,-0.031490637297648116,-0.013984199748583968,-0.04753464096697194,-0.04368213074770141,-0.15130161598320047,-0.7967244134242939,0.5,1.0,liquidity_contraction,成交收缩/流动性压力,MarketRelAmt 下降
0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
1,-0.020428360464005396,-8.854999993083978e-07,-0.1884674591712464,0.9661568843823418,-1.0105350002202318,-0.0041089295319609,-0.016319430932044496,-1.548973090070849e-07,-7.30602690301313e-07,-0.0327676947159286,-0.1556997644553178,-0.00319221909555,0.9693491034778918,-0.0094286258913963,-1.0011063743288355,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
2,-0.0321835416587219,-1.709686978630855e-06,-0.11953706574140188,0.93424371159544,-1.0193093458320919,-0.007873516331235968,-0.024310025327485933,-3.0782631789174973e-07,-1.4018606607391054e-06,-0.034809789830540935,-0.08472727591086095,-0.006269832181067615,0.9405135437765075,-0.018585476783528895,-1.000723869048563,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
3,-0.04159887770447246,-2.506622934259963e-06,-0.11080346016365869,0.9034532449206532,-1.027142531080625,-0.011124850280900399,-0.03047402742357206,-4.5782928763972706e-07,-2.0487936466202363e-06,-0.03445891898071706,-0.07634454118294162,-0.009217824508809303,0.9126710694294624,-0.02746830883445411,-0.999674222246171,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
4,-0.049409876635544636,-3.2804307792875583e-06,-0.10720711788621975,0.8736634442483626,-1.0341806500822857,-0.013914073938216963,-0.035495802697327675,-6.051343944280734e-07,-2.675296384859485e-06,-0.03398820530069092,-0.07321891258552884,-0.012047329892673209,0.8857107741410358,-0.03609885063995118,-0.9980817994423344,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
5,-0.05587073982358101,-4.032674111035286e-06,-0.10427416538345488,0.8448133749143748,-1.0405057525132126,-0.01630148434593641,-0.0395692554776446,-7.500259055038429e-07,-3.282648205531443e-06,-0.033571183661258726,-0.07070298172219616,-0.014770008415783048,0.8595833833301578,-0.044498015839338746,-0.9960077366738739,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
6,-0.06117086301178121,-4.7645831529274485e-06,-0.10161377640479824,0.8168521522924627,-1.046186242774871,-0.018340667120674385,-0.04283019589110682,-8.927583076235061e-07,-3.871824845303943e-06,-0.03321339817955433,-0.06840037822524392,-0.017396189377233577,0.8342483416696962,-0.05268426655726315,-0.9935019762176078,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
7,-0.06547186632657995,-5.4772502209699166e-06,-0.0991682511509843,0.7897341848202685,-1.0512820450730618,-0.020078204439993464,-0.04539366188658649,-1.0335539136671438e-06,-4.4436963073027725e-06,-0.032907968318559515,-0.06626028283242477,-0.01993490268812744,0.809669087508396,-0.06067379547663162,-0.9906082495964301,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
8,-0.06891357190256177,-6.1716593803256505e-06,-0.09691015601813782,0.7634182338850164,-1.055845976033966,-0.02155450788249898,-0.04735906402006279,-1.1726065997791571e-06,-4.999052780546493e-06,-0.03264798319460717,-0.06426217282353065,-0.02239403854037096,0.7858122724253873,-0.06848081296108971,-0.9873651630728764,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
9,-0.07161708132376184,-6.848700910567781e-06,-0.09481745504808307,0.7378668543361171,-1.0599246853881987,-0.022804628483894158,-0.04881245283986768,-1.3100855162942657e-06,-5.538615394273515e-06,-0.032427372164773,-0.06239008288331008,-0.02478049661002609,0.7626473509461432,-0.0761178065767188,-0.98380687881148,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
10,-0.07368727523025342,-7.50918296448899e-06,-0.09287111437177323,0.7130459289362859,-1.0635594523734226,-0.023858966515722977,-0.04982830871453045,-1.4461383450179532e-06,-6.063044619471037e-06,-0.03224086335738656,-0.06063025101438667,-0.027100316366150214,0.7401462453024361,-0.08359576709695714,-0.9799636852764655,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
11,-0.07521496791617205,-8.153841628167782e-06,-0.09105457027489425,0.6889242652749248,-1.0667868755386738,-0.024743887782660897,-0.05047108013351115,-1.58089412822454e-06,-6.572947499943242e-06,-0.03208388346256542,-0.05897068681232883,-0.029358790197079904,0.7182830554720047,-0.09092438465959689,-0.975862490879077,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
12,-0.07627877523511473,-8.783349661115433e-06,-0.0893533923812983,0.6654732453517908,-1.0696394715598294,-0.02548225830174484,-0.05079651693336988,-1.714465723316032e-06,-7.068883937799401e-06,-0.03195246562188862,-0.05740092675940968,-0.031560561566857576,0.6970338069186484,-0.09811221896816147,-0.971527252591668,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
13,-0.07694673481895355,-9.398324096401772e-06,-0.08775500148564189,0.6426665207480807,-1.0721461952304698,-0.026093908136155124,-0.05085282668279842,-1.8469519325125286e-06,-7.551372163889243e-06,-0.03184316910547533,-0.05591183238016656,-0.03370971017997406,0.6763762309280548,-0.10516684697143748,-0.9669793482590323,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
14,-0.07727771151369985,-9.999332851832456e-06,-0.08624842555368645,0.620479747353966,-1.0743328910698313,-0.0265960337675346,-0.05068167774616525,-1.9784393506108384e-06,-8.020893501221618e-06,-0.03175300959848119,-0.05449541595520526,-0.0358098258752174,0.6562895732291835,-0.11209499100456359,-0.9622379000652678,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
15,-0.07732261650082523,-1.0586900482839199e-05,-0.08482408808850533,0.5988903544294792,-1.0762226855973172,-0.02700354715053492,-0.050319069350290305,-2.1090039681622314e-06,-8.477896514676968e-06,-0.03167939872216971,-0.05314468936633562,-0.037864072741791634,0.6367544271712708,-0.11890262998014257,-0.9573200556171746,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
16,-0.07712546479412896,-1.1161513190408104e-05,-0.08347362451457795,0.5778773434680419,-1.077836328123503,-0.027329378514453863,-0.0497960862796751,-2.2387125624725325e-06,-8.922800627935572e-06,-0.031620091568432505,-0.05185353294614544,-0.03987524475305345,0.6177525882210954,-0.12559509587489542,-0.9522412322486076,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
17,-0.07672429253015221,-1.1723623182361776e-05,-0.08218972286309839,0.5574211129318974,-1.0791924868676437,-0.027584739040719397,-0.049139553489432816,-2.3676239045343824e-06,-9.355999277827393e-06,-0.031573141186142996,-0.050616581676955395,-0.0418458140415824,0.5992669269734798,-0.13217715745984365,-0.9470153294078001,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
18,-0.07615195263206868,-1.2273652473292296e-05,-0.08096598553873968,0.537503305449144,-1.0803080063095973,-0.02777934873288796,-0.04837260389918072,-2.495789806276913e-06,-9.777862667015384e-06,-0.03153685909821203,-0.04942912644052765,-0.04377797279040707,0.5812812782395511,-0.1386530929638955,-0.9416549133457018,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
19,-0.07543680496500542,-1.2811996197148775e-05,-0.07979680937509265,0.5181066745135352,-1.081198130901532,-0.02792163409134044,-0.04751517087366498,-2.6232560292870116e-06,-1.0188740167861763e-05,-0.03150978105025322,-0.04828702832483943,-0.045673669586045906,0.5637803440995811,-0.1450267531368009,-0.936171377764731,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
20,-0.07460331496499961,-1.333902549668583e-05,-0.07867728155606935,0.4992149681198801,-1.081876699585899,-0.028018899593722446,-0.046584415371277166,-2.750063073353416e-06,-1.0588962423332414e-05,-0.031490637297648116,-0.04718664425842123,-0.04753464096697194,0.546749609086852,-0.15130161598320047,-0.9305750836026986,0.5,1.0,composite_pressure,复合压力,IndexRet 下降、IndexRV 上升、MarketRelAmt 下降
0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.5,1.5,market_crash,市场急跌,IndexRet 下降
1,-0.01459664661029595,-2.1257825712391048e-07,-0.15189277467124315,-0.004375094449235849,-0.01036254955533225,-0.0041089295319609,-0.01048771707833505,-1.548973090070849e-07,-5.7680948116825585e-08,-0.0327676947159286,-0.11912507995531454,-0.00319221909555,-0.0011828753536858496,-0.0094286258913963,-0.0009339236639359493,0.5,1.5,market_crash,市场急跌,IndexRet 下降
2,-0.017827409154680444,-3.640202833354205e-07,-0.04283922762061887,-0.007305984330348718,-0.01918856818966465,-0.007873516331235968,-0.009953892823444476,-3.0782631789174973e-07,-5.619396544367079e-08,-0.034809789830540935,-0.008029437790077934,-0.006269832181067615,-0.0010361521492811025,-0.018585476783528895,-0.000603091406135757,0.5,1.5,market_crash,市场急跌,IndexRet 下降
3,-0.019838925850650564,-5.08600391922283e-07,-0.03373840453117427,-0.010033370639534151,-0.027696200263309146,-0.011124850280900399,-0.008714075569750165,-4.5782928763972706e-07,-5.07711042825559e-08,-0.03445891898071706,0.0007205144495427904,-0.009217824508809303,-0.0008155461307248479,-0.02746830883445411,-0.00022789142885503572,0.5,1.5,market_crash,市场急跌,IndexRet 下降
4,-0.021489844294614764,-6.508889766379664e-07,-0.032742023565813065,-0.012665196961377152,-0.03599788499039521,-0.013914073938216963,-0.007575770356397801,-6.051343944280734e-07,-4.575458220989301e-08,-0.03398820530069092,0.001246181734877852,-0.012047329892673209,-0.000617867068703943,-0.03609885063995118,0.00010096564955596604,0.5,1.5,market_crash,市场急跌,IndexRet 下降
5,-0.02288457649212715,-7.914241783016076e-07,-0.03243861616697988,-0.015217082892457401,-0.04411518410261239,-0.01630148434593641,-0.006583092146190739,-7.500259055038429e-07,-4.139827279776466e-08,-0.033571183661258726,0.001132567494278848,-0.014770008415783048,-0.0004470744766743532,-0.044498015839338746,0.0003828317367263537,0.5,1.5,market_crash,市场急跌,IndexRet 下降
6,-0.024062055244061045,-9.303974856491137e-07,-0.03222533221758145,-0.0176963409939763,-0.052060830354390845,-0.018340667120674385,-0.005721388123386659,-8.927583076235061e-07,-3.76391780256076e-08,-0.03321339817955433,0.0009880659619728796,-0.017396189377233577,-0.00030015161674272137,-0.05268426655726315,0.0006234362028723073,0.5,1.5,market_crash,市场急跌,IndexRet 下降
7,-0.02505188452493095,-1.0679537307178927e-06,-0.03204897558014412,-0.020108864302844108,-0.05984553966004851,-0.020078204439993464,-0.004973680084937485,-1.0335539136671438e-06,-3.439981705074883e-08,-0.032907968318559515,0.0008589927384153942,-0.01993490268812744,-0.0001739616147166667,-0.06067379547663162,0.0008282558165831067,0.5,1.5,market_crash,市场急跌,IndexRet 下降
8,-0.025879403341245378,-1.2042177401045936e-06,-0.03190127532362218,-0.022459780165912283,-0.06747873115878397,-0.02155450788249898,-0.004324895458746397,-1.1726065997791571e-06,-3.161114032543642e-08,-0.03264798319460717,0.0007467078709849917,-0.02239403854037096,-6.574162554132124e-05,-0.06848081296108971,0.0010020818023057376,0.5,1.5,market_crash,市场急跌,IndexRet 下降
9,-0.0265665595705047,-1.339298621355921e-06,-0.031778110754718994,-0.02475358843671733,-0.07496873349367839,-0.022804628483894158,-0.0037619310866105413,-1.3100855162942657e-06,-2.921310506165518e-08,-0.032427372164773,0.0006492614100540028,-0.02478049661002609,2.6908173308762273e-05,-0.0761178065767188,0.0011490730830404083,0.5,1.5,market_crash,市场急跌,IndexRet 下降
10,-0.027132384284877208,-1.473291963185264e-06,-0.03167615391548304,-0.026994246785530918,-0.08232293005504451,-0.023858966515722977,-0.0032734177691542306,-1.4461383450179532e-06,-2.715361816731084e-08,-0.03224086335738656,0.0005647094419035173,-0.027100316366150214,0.000106069580619296,-0.08359576709695714,0.001272837041912625,0.5,1.5,market_crash,市场急跌,IndexRet 下降
11,-0.02759338034735514,-1.6062816219983252e-06,-0.03159253817675726,-0.029185241931258418,-0.08954788228974277,-0.024743887782660897,-0.0028494925646942414,-1.58089412822454e-06,-2.5387493773785193e-08,-0.03208388346256542,0.0004913452858081591,-0.029358790197079904,0.00017354826582148541,-0.09092438465959689,0.0013765023698541212,0.5,1.5,market_crash,市场急跌,IndexRet 下降
12,-0.02796385767104577,-1.7383412620974091e-06,-0.031524778857403374,-0.03132965122433707,-0.09664943648295017,-0.02548225830174484,-0.0024815993693009276,-1.714465723316032e-06,-2.3875538781377187e-08,-0.03195246562188862,0.00042768676448524945,-0.031560561566857576,0.00023091034252050585,-0.09811221896816147,0.0014627824852112975,0.5,1.5,market_crash,市场急跌,IndexRet 下降
13,-0.028256223904688352,-1.8695356912731527e-06,-0.031470721141096024,-0.03343019606563523,-0.1036328164035187,-0.026093908136155124,-0.002162315768533228,-1.8469519325125286e-06,-2.2583758760624107e-08,-0.03184316910547533,0.00037244796437930355,-0.03370971017997406,0.0002795141143388316,-0.10516684697143748,0.0015340305679187871,0.5,1.5,market_crash,市场急跌,IndexRet 下降
14,-0.02848123658737831,-1.9999220196224896e-06,-0.03142849624715426,-0.03548928825953215,-0.11050270370187265,-0.0265960337675346,-0.0018852028198437093,-1.9784393506108384e-06,-2.14826690116512e-08,-0.03175300959848119,0.0003245133513269244,-0.0358098258752174,0.00032053761568525546,-0.11209499100456359,0.0015922873026909395,0.5,1.5,market_crash,市场急跌,IndexRet 下降
15,-0.02864822188906306,-2.1295506650702567e-06,-0.031396483517938355,-0.037509070238524844,-0.11726330768416236,-0.02700354715053492,-0.0016446747385281402,-2.1090039681622314e-06,-2.054669690802529e-08,-0.03167939872216971,0.0002829152042313557,-0.037864072741791634,0.00035500250326678945,-0.11890262998014257,0.0016393222959802112,0.5,1.5,market_crash,市场急跌,IndexRet 下降
16,-0.028765264365270223,-2.2584662259068536e-06,-0.031373277538561534,-0.03949144997127549,-0.12391842587004277,-0.027329378514453863,-0.0014358858508163597,-2.2387125624725325e-06,-1.9753663434321174e-08,-0.031620091568432505,0.00024681402987097173,-0.03987524475305345,0.0003837947817779616,-0.12559509587489542,0.0016766700048526512,0.5,1.5,market_crash,市场急跌,IndexRet 下降
17,-0.028839371566919007,-2.3867082379585945e-06,-0.031357659614029254,-0.04143813125833515,-0.1304714965548726,-0.027584739040719397,-0.0012546325261996102,-2.3676239045343824e-06,-1.9084333424212077e-08,-0.031573141186142996,0.0002154815721137418,-0.0418458140415824,0.00040768278324725127,-0.13217715745984365,0.0017056609049710403,0.5,1.5,market_crash,市场急跌,IndexRet 下降
18,-0.02887661683706856,-2.514311831672845e-06,-0.0313485730257775,-0.043350640026461974,-0.13692564443536692,-0.02777934873288796,-0.0010972681041806001,-2.495789806276913e-06,-1.8522025395932075e-08,-0.03153685909821203,0.00018828607243452644,-0.04377797279040707,0.00042733276394509717,-0.1386530929638955,0.0017274485285285746,0.5,1.5,market_crash,市场急跌,IndexRet 下降
19,-0.028882263184964316,-2.6413083023751495e-06,-0.031345101566772476,-0.045230347151506395,-0.14328372021741498,-0.02792163409134044,-0.000960629093623877,-2.6232560292870116e-06,-1.8052273088137874e-08,-0.03150978105025322,0.00016467948348074246,-0.045673669586045906,0.0004433224345395115,-0.1450267531368009,0.001743032919385934,0.5,1.5,market_crash,市场急跌,IndexRet 下降
20,-0.028860870744756222,-2.76772560519901e-06,-0.03134645092074559,-0.04707848826961612,-0.1495483350030481,-0.028018899593722446,-0.0008419711510337761,-2.750063073353416e-06,-1.7662531845594245e-08,-0.031490637297648116,0.00014418637690252756,-0.04753464096697194,0.00045615269735582026,-0.15130161598320047,0.0017532809801523719,0.5,1.5,market_crash,市场急跌,IndexRet 下降
0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
1,-0.0196962986808501,-1.0611208858535282e-06,-0.12065426780060096,1.4565082427064253,-0.02696987725038915,-0.0041089295319609,-0.0155873691488892,-1.548973090070849e-07,-9.062235768464433e-07,-0.0327676947159286,-0.08788657308467235,-0.00319221909555,1.4597004618019753,-0.0094286258913963,-0.01754125135899285,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
2,-0.03721383124152959,-2.092771484902652e-06,-0.12557676275902704,1.4144065266488093,-0.052488999240098005,-0.007873516331235968,-0.029340314910293624,-3.0782631789174973e-07,-1.7849451670109023e-06,-0.034809789830540935,-0.09076697292848611,-0.006269832181067615,1.420676358829877,-0.018585476783528895,-0.03390352245656911,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
3,-0.05204057910055912,-3.092342744518046e-06,-0.12165033002156958,1.3737091417496077,-0.07659691602046922,-0.011124850280900399,-0.04091572881965872,-4.5782928763972706e-07,-2.6345134568783186e-06,-0.03445891898071706,-0.08719141104085251,-0.009217824508809303,1.382926966258417,-0.02746830883445411,-0.04912860718601511,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
4,-0.0644780107469219,-4.061613153797664e-06,-0.11743208137949221,1.3343352549944816,-0.0994180343562311,-0.013914073938216963,-0.05056393680870494,-6.051343944280734e-07,-3.45647875936959e-06,-0.03398820530069092,-0.0834438760788013,-0.012047329892673209,1.346382584887155,-0.03609885063995118,-0.06331918371627993,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
5,-0.0748475475705342,-5.002496130173444e-06,-0.1135594403309482,1.2962051691124297,-0.12106880572474116,-0.01630148434593641,-0.058546063224597794,-7.500259055038429e-07,-4.252470224669601e-06,-0.033571183661258726,-0.07998825666968948,-0.014770008415783048,1.3109751775282128,-0.044498015839338746,-0.07657078988540242,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
6,-0.08343263624443521,-5.916725121294091e-06,-0.11003817828611351,1.2592469639564947,-0.14165217357702842,-0.018340667120674385,-0.06509196912376083,-8.927583076235061e-07,-5.023966813670585e-06,-0.03321339817955433,-0.07682478010655919,-0.017396189377233577,1.2766431533337284,-0.05268426655726315,-0.08896790701976526,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
7,-0.09047932815692865,-6.805852506123534e-06,-0.10682911026852077,1.2233960596667937,-0.16125880090338224,-0.020078204439993464,-0.07040112371693519,-1.0335539136671438e-06,-5.7722985924563896e-06,-0.032907968318559515,-0.07392114194996124,-0.01993490268812744,1.2433309623549211,-0.06067379547663162,-0.10058500542675061,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
8,-0.09620088028784234,-7.671270600629474e-06,-0.10389460833681727,1.1885943369286815,-0.17996862318173273,-0.02155450788249898,-0.07464637240534336,-1.1726065997791571e-06,-6.498664000850317e-06,-0.03264798319460717,-0.0712466251422101,-0.02239403854037096,1.2109883754690525,-0.06848081296108971,-0.11148781022064302,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
9,-0.10078207676069174,-8.514231672809942e-06,-0.10120166680737946,1.1547893323972445,-0.19785223557927917,-0.022804628483894158,-0.07797744827679759,-1.3100855162942657e-06,-7.2041461565156765e-06,-0.032427372164773,-0.06877429464260647,-0.02478049661002609,1.1795698290072705,-0.0761178065767188,-0.12173442900256037,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
10,-0.10438300429337458,-9.335865471890902e-06,-0.09872155514415573,1.1219335363899636,-0.21497210023227636,-0.023858966515722977,-0.0805240377776516,-1.4461383450179532e-06,-7.88972712687295e-06,-0.03224086335738656,-0.06648069178676917,-0.027100316366150214,1.149033852756114,-0.08359576709695714,-0.1313763331353192,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
11,-0.10714232941755072,-1.0137194469452014e-05,-0.09642927443011232,1.0899837823075134,-0.23138359451557877,-0.024743887782660897,-0.08239844163488982,-1.58089412822454e-06,-8.556300341227475e-06,-0.03208388346256542,-0.0643453909675469,-0.029358790197079904,1.1193425725045933,-0.09092438465959689,-0.14045920985598187,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
12,-0.10918014151250739,-1.0919147104565591e-05,-0.09430306627893753,1.0589007158933783,-0.24713592112047222,-0.02548225830174484,-0.08369788321076255,-1.714465723316032e-06,-9.204681381249558e-06,-0.03195246562188862,-0.06235060065704891,-0.031560561566857576,1.0904612774602358,-0.09811221896816147,-0.14902370215231076,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
13,-0.1106004190284741,-1.1682569296060108e-05,-0.0923239852053091,1.0286483337964578,-0.2622728982170133,-0.026093908136155124,-0.08450651089231898,-1.8469519325125286e-06,-9.835617363547579e-06,-0.03184316910547533,-0.06048081609983377,-0.03370971017997406,1.062358043976432,-0.10516684697143748,-0.1571060512455758,0.5,1.5,volatility_spike,波动放大,IndexRV 上升
