date,datetime,period,pressure_innovation,realized_pressure_scale,realized_pressure_measure,measure,model,lambda_t,s_t,k_t,z_t,u_t,loglik_t,squared_error,absolute_error
2023-06-07,2023-06-07,train,0.8699041987621652,0.6023598028557219,94.97834698309251,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.3466479903671393,3.0001,0.3015113188576293,0.011032604630194514,-1.9286323053358083,2915.5453625933205,53.99579023028851
2023-06-08,2023-06-08,train,2.8746369094698854,1.8987654514068342,943.7463475059532,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.3544758969928146,3.0001,0.9963574920599425,0.03477710234237193,-1.9965089190432843,2777.225135293862,52.699384581737405
2023-06-09,2023-06-09,train,1.9004313736838858,0.6471605303119455,109.63183574124845,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.6586950272147211,0.011853158576235305,-1.808969865393839,2910.7092683347205,53.95098950283229
2023-06-12,2023-06-12,train,0.46738084232696914,0.44314062991561687,51.403866051380334,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.16199555580869468,0.008116403754460634,-2.082635937311128,2932.76504346378,54.15500940322862
2023-06-13,2023-06-13,train,3.0882475956568585,1.2330739830069997,398.0071837996752,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.278537578793998,3.0001,1.0703955755707064,0.022584537795849353,-2.0868951293861953,2847.8313418369307,53.36507605013723
2023-06-14,2023-06-14,train,3.1637778611574063,1.124292708979902,330.88069583114844,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,1.0965745847042896,0.020592139262912593,-2.096941080948728,2859.453417125084,53.473857324164335
2023-06-15,2023-06-15,train,2.559952173003842,0.929440477253433,226.12876252652904,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.8872868495095861,0.017023296149946635,-1.8919471969744248,2880.3303853945645,53.6687095558908
2023-06-16,2023-06-16,train,0.4468990990819206,0.6959409881176952,126.78196326847619,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.15489652418302216,0.012746603826232552,-2.0907977654085155,2905.4481399337405,53.90220904502654
2023-06-19,2023-06-19,train,3.1992106480854097,1.262882745364196,417.48290901501684,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.2728583653916654,3.0001,1.1088556914430152,0.023130504322903856,-2.1360131609064013,2844.65073665894,53.33526728778004
2023-06-20,2023-06-20,train,2.9535758050578877,1.3335687775359604,465.5255047641003,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,1.0237179422701737,0.02442516416263934,-2.010616030050555,2837.1156163352966,53.26458125560828
2023-06-21,2023-06-21,train,2.9996936372703233,1.2992569328100612,441.8783540117835,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,1.0397025167014875,0.02379672080503345,-2.028138915348307,2840.77200572085,53.298893100334176
2023-06-26,2023-06-26,train,2.6736492066589226,1.1625370020855557,353.7742439259337,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.9266945712062096,0.02129260792499065,-1.9206761386369706,2855.364740005048,53.43561303105868
2023-06-27,2023-06-27,train,0.6700626397264945,0.4896938827176578,62.77142667781155,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.5,3.0001,0.23224565476134224,0.008969056321878768,-2.008111880985375,2927.7250269826354,54.108456150426576
2023-06-28,2023-06-28,train,2.9769021247512097,1.1705478448253686,358.66663743205294,RV_pressure,RGARCH-CARR-SK-RV,54.598150033144236,-1.3347375402146913,3.0001,1.0318029123448509,0.021439331627807503,-2.035675353835141,2854.508675593255,53.427602188318865
