MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,horizon,quantile,shock_variable
-0.0052884478893307635,6.455360197626596e-07,0.017262227976047415,0.021469483470286748,0.9137080107939859,8,0.5,MarketRelAmt
-0.005680466735738143,7.163758865552949e-07,0.01697339406160861,0.02375047384090974,0.9034166415318012,9,0.5,MarketRelAmt
-0.006036661650007196,7.851241227775309e-07,0.016686262784476404,0.02594703625538596,0.8932280212141959,10,0.5,MarketRelAmt
-0.006360875999545334,8.518222766090708e-07,0.016401323024503176,0.028061025041605243,0.8831406858883266,11,0.5,MarketRelAmt
-0.0066564714533395575,9.165126577787774e-07,0.01611898416436742,0.030094318283189345,0.8731533061469368,12,0.5,MarketRelAmt
-0.006926391091103528,9.79238082350442e-07,0.015839586956530413,0.03204880779912581,0.863264667807263,13,0.5,MarketRelAmt
-0.007173214167523381,1.0400416549869354e-06,0.015563412925383404,0.03392639061707999,0.8534736552213205,14,0.5,MarketRelAmt
-0.007399203637074723,1.0989665836407465e-06,0.015290692515409442,0.03572896173855217,0.8437792368667707,15,0.5,MarketRelAmt
-0.007606347398277365,1.156056022290996e-06,0.015021612153004283,0.037458408020897,0.8341804529141301,16,0.5,MarketRelAmt
-0.007796394089198567,1.2113529379293584e-06,0.014756320366154676,0.03911660302449808,0.8246764045064457,17,0.5,MarketRelAmt
-0.007970884155804773,1.2648999985023845e-06,0.014494933086963376,0.04070540269357839,0.8152662445225809,18,0.5,MarketRelAmt
-0.008131176819155449,1.316739478955829e-06,0.014237538245437047,0.04222664175663831,0.8059491696256249,19,0.5,MarketRelAmt
-0.008278473484494168,1.3669131829065865e-06,0.013984199748584156,0.043682130747701935,0.796724413424297,20,0.5,MarketRelAmt
1.0,0.0,0.0,0.0,0.0,0,0.9,MarketLSI
0.8580254781576856,-0.012785790172546774,-0.2932004456580213,-0.05518229653644707,-0.020255270903083433,1,0.9,MarketLSI
0.731716300374134,-0.021769044424652884,-0.2990768704447706,-0.1022266656990358,-0.03679799896100522,2,0.9,MarketLSI
0.6219021763802708,-0.02723726014882788,-0.2804313766844293,-0.14158769082223338,-0.04999874660521325,3,0.9,MarketLSI
0.5270513333218825,-0.02946841252611776,-0.2604726047087591,-0.17394963277074604,-0.060208760139381756,4,0.9,MarketLSI
0.4456073617676529,-0.02870935469956426,-0.24110828426638498,-0.1999426741448782,-0.06774044505889631,5,0.9,MarketLSI
0.3761759427604856,-0.0251772687778149,-0.22236814752365563,-0.22012610698626311,-0.07286985834411985,6,0.9,MarketLSI
0.31752268573681963,-0.01906277730403838,-0.20413024744974595,-0.23499430134238208,-0.07584067262317418,7,0.9,MarketLSI
0.26855632071207314,-0.01053285658108738,-0.18627274198024324,-0.2449838392436563,-0.0768678399793945,8,0.9,MarketLSI
0.2283125014528542,0.0002665738428615505,-0.16868577448613387,-0.25047998963218854,-0.07614084727947401,9,0.9,MarketLSI
0.19593935718344202,0.01320836158682992,-0.15127109019628815,-0.25182244952988286,-0.07382659727745056,10,0.9,MarketLSI
0.17068469927054641,0.02818209853503184,-0.13394072547460123,-0.24931042235309198,-0.07007195737115768,11,0.9,MarketLSI
0.15188470218796146,0.04509233416196601,-0.1166157598508355,-0.24320710831340353,-0.06500601409820783,12,0.9,MarketLSI
0.13895389014057047,0.06385699803905576,-0.09922520212960961,-0.23374367430381104,-0.058742067167479206,13,0.9,MarketLSI
0.13137627935308416,0.0844060075844455,-0.0817050020868133,-0.2211227630078456,-0.05137939294112037,14,0.9,MarketLSI
0.12869754321876847,0.10668003987515995,-0.06399717386479642,-0.20552159410077042,-0.04300480384009209,15,0.9,MarketLSI
0.13051808277889076,0.13062944878203453,-0.04604901820580798,-0.1870947043256166,-0.03369402709950542,16,0.9,MarketLSI
0.13648689852767237,0.156213310848468,-0.027812432089531214,-0.16597636783972636,-0.023512923603592917,17,0.9,MarketLSI
0.14629617150660756,0.18339858524621633,-0.009243295648728278,-0.1422827334598562,-0.012518565143877503,18,0.9,MarketLSI
